,cod_localidad,id_provincia,id_departamento,categoria,provincia,localidad,nombre,domicilio,código postal,número de teléfono,mail,web
280,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Historia De La Cirugía Vicente Aníbal Risolía,Paraguay 2155,C1121ABG,115950 9500 INT. 2104,,
281,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Holocausto,Montevideo 919,C1019ABS,114811 3588,informaciones@fmh.org.ar,
282,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Forense De La Justicia Nacional Dr. Juan Bautista Bafico,Junín 760,C1026ABP,114374 2035,,
283,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Taller Museo Gyula Kosice,Humahuaca 4662,C1192ACP,114801 8615,,
284,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa De Batato Barea,"Tucumán 3054, dpto. 11",C1189AAH,114962 2592,,
285,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Colegio  De La Salle De Ciencias Naturales Y Del Hombre,Riobamba 650,C1025ABN,114374 6449,dirgral@delasalle.esc.edu.ar,
286,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa Carlos Gardel,Jean Jaurés 735,C1215ACM,114964 2015,,
287,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Buque Museo Corbeta A.R.A. Uruguay,"Puerto Madero, dique 4",1104,114314 1090,,www.ara.mil.ar
288,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Los Niños Abasto,"Av. Corrientes 3247, segundo nivel del Shopping Abasto",C1193AAE,114861 2325,,
289,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Mitre,San Martín 336,C1004AAH,114394 7659,,
290,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Mujer,Pasaje Rivarola 175,C1015AAA,114383 9054,,
291,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Mundial Del Tango De La Ademia Nacional,Rivadavia 830,C1002AAT,114345 6967,,
292,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Honorable Cámara De Diputados,Av. Rivadavia 1864,C1033AAV,116310 7100 INT. 3633,,
293,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco - Sede Casa Fernández Blanco,Hipólito Irigoyen 1420,C1089AAB,114326 3396,,
294,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Parlamentario Senador Domingo Faustino Sarmiento,Hipólito Irigoyen 1702,C1089AAH,114010 3020,dcampos@senado.gov.ar,www.senado.gov.ar
295,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Bicentenario,Av. Paseo Colón 100,C1063ACN,114344 3802,,
296,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Participativo Minero - Mumin,Avda. Diagonal Sur Julio A. Roca 651 p.b.,C1067ABB,114349 4450,,
297,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Complejo Histórico Cultural Manzana De Las Luces,Perú 272,C1067AAF,114342 9930,,
298,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Etnográfico Juan Bautista Ambrosetti,Moreno 350,C1091AAH,114331 7788,,
299,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Luz,Boyacá 1553,C1416AAI,114582 1922,,
300,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Santo Domingo,Defensa 422 / Av. Belgrano s/n,C1065AAH,114331 1668 INT. 102,,
301,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Fotografía Humberto F. Zappa,Avda. Paseo Colón 470,C1063ACR,114331 9734,,
302,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Marcapasos Y Precursores De La Medicina Moderna,Catamarca 536,C1231AAB,114931 2560,,
303,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Psicología Argentina Horacio Piñero,Av. Independencia 3065,C1225AAM,114957 4348 INT. 116,,
304,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Fundación Museo Del Automóvil De La Ciudad De Buenos Aires,Irigoyen 2265,C1408CPU,114644 0828,,
305,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Moderno De La Ciudad De Buenos Aires,Avda. San Juan 350,C1147AAO,114342 2970,,
306,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Calcos Y Escultura Comparada Ernesto De La Cárcova,Avda. España 1701,C1107CND,114361 4419,,
307,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Itinerante De Arte Contemporáneo Del Mercosur,av. Caseros 2739,C1264AAH,114941 5478,,
308,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Memorias De San Juan Evangelista,Olavarría 486,C1162ABJ,114302 2194,,
309,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Pasión Boquense,Brandsen 805,C1161AAQ,114362 1100,,
310,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Los Corrales Viejos De Parque Patricios,Zavaleta 140,C1437EYD,114308 0056,,
311,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Museo Maguncia. Museo Del Papel, Grabado Y Estampa",Av. Pedro de Mendoza 1855,C1169AAC,114116 5550,,
312,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Bellas Artes Al Aire Libre Caminito,"Pasaje Caminito, entre Magallanes y Gral. Gregorio Aráoz de Lamadrid",1427,114114 5736,,
313,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Ciencias Naturales De Especialidad Zoológica Médica,Av. Vélez Sársfield 563,C1282AFF,114301 2888,,
314,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Balanza,California 2000,C1289AAN,114303 0000,,
315,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Taller-Museo José Pallarols Torrás,Defensa 1094,C1065AAT,114361 7360,,
316,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Etnográfico De Las Obras Misionales Pontificias,Medrano 735,C1179AAM,114863 1357,,
317,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Anestesiología Y Biblioteca Histórica,Fragata Sarmiento 541,C1405APC,114433 0023 INT. 108,museo@aaarba.org,
318,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Artes Plásticas Eduardo Sívori,Avda. Infanta Isabel 555,C1425ABX,114778 3899,,
319,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Regimiento Granaderos A Caballo Gral. San Martín,Luis María Campos 554,C1426BOQ,114576 5666 INT. 211,,
320,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De La Inmigración,Avda. Antártida Argentina 1355,C1104ACA,114317 0285,,
321,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Ciencias Naturales Del Colegio San José,Bartolomé Mitre 2455,C1029AAM,114951 4303,,
322,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De Buenos Aires Brigadier General Cornelio De Saavedra,Crisólogo Larralde 6309,C1431AQG,114572 0746,,
323,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo S.E. Casa De La Moneda,Av. Antártida Argentina 2085,C1104ACH,115776 3545,,
324,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Sarmiento,Juramento 2180,C1428DNJ,114781 2989,,
325,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Nacional Del Cabildo De Buenos Aires Y De La Revolución De Mayo,Bolívar 65,C1066AAA,114334 1782,,
326,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Armas De La Nación Tte. Gral. Pablo Riccheri,Av. Santa Fe 702-750,C1059ABO,114311 1071 INT. 179,museo@circulumilitar.org,
327,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Popular José Hernández,Avda. del Libertador 2373,C1425AAJ,114803 2384,,
328,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa De Yrurtia,O'Higgins 2390,C1428AGL,115411 4781,,
329,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Serpentario,Avda. Vélez Sarsfield 563,C1282AFF,114301 2888,adolab@anlis.gov.ar,
330,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa Rosada,Hipólito Irigoyen 219,C1086AAA,114344 3802,Museo@presidencia.gov.ar,
331,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa De Ricardo Rojas - Instituto De Investigaciones Literarias,Charcas 2837,C1425BMG,114824 4039,casadericardorojas@hotmail.com,
332,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Del Grabado,Agüero 2502. Sede ubicada en el predio de la Biblioteca Nacional,C1425EID,114802 3295,,
333,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Criollo De Los Corrales,Avda. de los Corrales 6476,C1440BBN,114687 1949,,
334,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De Arte Oriental,Avda. del Libertador 1902,C1425AAS,114801 5988,,
335,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Ciudad,Defensa 219,C1065AAC,114331 9855,,
336,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Monumento Antiguo Recinto Del Congreso Nacional,Balcarce 139,C1064AAC,114331 5147,,
337,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De La Historia Del Traje,Chile 832,C1098AAR,114343 8427,,
338,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo General Belgrano,Saráchaga 4906,C1407EGP,114671 6464,,
339,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Penitenciario Argentino Antonio Ballvé,Humberto 1° 378,C1103ACH,114361 0917 INT. 107,,
340,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De Cera,Dr. Enrique del Valle Iberlucea 1261,C1160ABM,114301 1497,,
341,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Sacro María Antonia De San José - Santa Casa De Ejercicios Espirituales,Avda. Independencia 1190,C1099AAY,114304 0984,,
342,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Esculturas Luis Perlotti,Pujol 644,C1405ALD,114431 2825,,
343,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Patología De La Universidad De Buenos Aires,J.E.Uriburu 950,C1114AAD,114508 3602,,
344,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Argentino Del Títere,Piedras 905,C1070AAS,114304 4376,sarahbianchi@museoargdeltitere.com.ar,
345,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Houssay De Historia De La Ciencia Y La Tecnología,Paraguay 2155,C1121ABG,115950 9602 INT. 2104,,
346,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa Taller Celia Chevalier,Irala 1162,C1164ACB,114302 2337,,
347,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Las Escuelas,Montevideo 950,C1019ABT,114129 1000 INT. 7040,,
348,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Emigración Gallega En La Argentina,Chacabuco 955,C1069AAS,114362 5963,,
349,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Tiro Federal Argentino,Avda. del Libertador 6935,C1429BMC,114782 4000,,
350,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Monte De Piedad,Avda. Boedo 870,C1218AAR,114931 8204,,
351,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo San Telmo,Humberto 1° 340,C1103ACH,114361 1168,,
352,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Argentino De Ciencias Naturales Bernardino Rivadavia,Avda. Ángel gallardo 490,C1405DJR,114982 0306,info@macn.gov.ar,
353,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Nacional,Defensa 1600,C1143AAH,114307 3157,,
354,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Policial,San Martín 353,C1004AAG,114394 6857,,
355,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Fármacobotánica Juan A. Domínguez,Junín 956,C1113AAD,114964 8235,secretaria@farmacobotanica.org.ar,
356,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Tecnológico Ing. Eduardo Latzina,Avda. Paseo Colón 650,C1063ACT,114331 6865,otokrause@impsat1.com.ar,
357,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco - Sede Palacio Noel,Suipacha 1422,C1011ACF,114326 3396,,
358,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco,Suipacha 1422,C1011ACF,114326 3396,,
359,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Postal Y Telegráfico,José Aarón Salmun Feijoo 555,C1274AGE,114302 3104,,
360,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Geográfico Dr. Juan B. Terán Y Museo De Ciencias Naturales Ángel Gallardo,Catamarca 2099,C1246AAQ,114941 3777 INT. 220,,
361,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Bellas Artes De La Boca De Artistas Argentinos Benito Quinquela Martín,Avda. Pedro de Mendoza 1835,C1169AAC,114301 1080,museoquinquela@yahoo.com.ar ,
362,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Instituto Nacional De Estudios De Teatro,Avda. Córdoba 1199,C1055AAB,114816 7212 INT. 179,,
363,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De Arte Decorativo,Av. del Libertador 1902,C1425AAS,114801 8248,museo@mnad.org,
364,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Y Numismático Del Banco Central De La República Argentina Dr. José Evaristo Uriburu,San Martín 216,C1004AAF,114348 3882,museo@bcra.gov.ar,
365,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Sadaic Vicente López Y Planes,Lavalle 1547,C1048AAK,114379 8600 INT. 8539,,www.sadaic.org.ar
366,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Español Enrique Larreta,Juramento 2291,C1428DNK,114783 2640,museolarreta@infovia.com.ar,
367,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Escuela Museo De Bellas Artes Gral. Urquiza,Yerbal 2370,C1406GKB,114612 0566,,
368,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Buque Museo Fragata A.R.A. Presidente Sarmiento,Puerto Madero. dique 3,1104,114334 9386,,www.ara.mil.ar
369,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Roca - Instituto De Investigaciones Históricas,Vicente López 2220,C1128ACJ,114803 2798,,
370,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Y Numismático Del Banco De La Nación Argentina,Bartolomé Mitre 326,C1036AAF,114347 6277,,
371,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Judío De Buenos Aires Dr. Salvador Kibrick,Libertad 769,C1012AAO,114123 0102,museojudio@fundacionjudaica.net,
372,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Farmacia Dra. Rosa D'Alessio De Carnevale Bonino,Junín 956,C1113AAD,114964 8200 INT. 8339,,
373,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Y Centro De Estudios Históricos Ferroviarios,Avda. del Libertador San Martín 405,C1001ABE,114318 3343,museoferroviario@dnsbe.gov.ar,
374,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Afip,Hipólito Irigoyen 370 pb,C1086AAD,114347 2396,museo@afip2.gov.ar,
375,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Telecomunicaciones,Sarmiento 151,C1041AAC,114347 9461,museo@secom.gov.ar,
376,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Y Centro De Estudios Históricos De La Facultad De Odontología De Bs. As. Profesor Dr. Orestes Walter Siutti,Marcelo T. de Alvear 2142,C1122AAH,114964 1271,,
377,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Del Hombre,3 de Febrero 1370/78,C1426BJN,114783 6554,museo@bibapl.edu.ar,
378,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Notarial Argentino,Avda. Callao 1542,C1024AAO,114801 0081 INT. 137,comunicacioninstitucional@colegio-escribanos.org.ar,
379,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Manoblanca,Tabaré 1371,C1437FHG,114918 9448,,
380,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Archivo Y Museo Históricos Del Banco De La Provincia De Buenos Aires Dr. Arturo Jauretche,Sarmiento 362,C1041AAH,114331 1775,bpmuseo@bapro.com.ar,www.bapro.com.ar/museo
381,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Gendarmería Nacional,Avda. Presidente Ramón S. Castillo 788 (Avda. Pres. Ramón S Castillo y Prefectura Naval (ex calle 8),C1104AMT,114310 2642,,
382,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Participativo De Ciencias,"Junín 1930, 1° Centro Cultural Recoleta",C1113AAX,114806 3456,info@mpc.org.ar,
383,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Ciencia Y Técnica,Las Heras 2214,C1127AAR,11804 3340,,
384,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Xul Solar,Laprida 1212,C1425EKF,114824 3302,xulsolar@ciudad.com.ar,
385,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Primer Museo Histórico Ernesto Che Guevara,Rojas 129,C1405AAC,114903 3285,,
386,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Patrimonio Del Palacio De Las Aguas Corrientes,Riobamba 750,C1025ABP,116319 1104,,
387,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Evita - Instituto Nacional Eva Perón De Investigaciones Históricas,Lafinur 2988,C1425FAB,114807 0306,,
388,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Iser,Ramos Mejia 1398,C1104AJN,114313 3427,,
389,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Vecinal De Flores Blanca Angélica Gandini,Avda. Nazca 371,C1406AJC,114611 2607,,
390,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Deuda Externa,José E. Uriburu 781,C1027AAO,114370 6105,,
391,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Anconetani Del Acordeón - Musa,Guevara 492/ 478,C1427BRJ,114553 9440,,
392,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Colección De Arte Amalia Lacroze De Fortabat,Olga Cossettini 141,C1107CCC,114310 6600,,
393,02000010,02,02000,Espacios de Exhibición Patrimonial,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Muhu - Museo Del Humor,Av. de los Italianos 851,C1107BLF,114516 0944,,
394,14098010,14,14098,Espacios de Exhibición Patrimonial,Córdoba,Achiras,Museo Del Desierto,General Cabrera S/N,X5833BJC,3582495 370,,
395,14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Alberdi,Museo Anatómico Dr. Pedro Ara,Chubut 419 - Alberdi,X5800XAA,351433 7024,,
396,14147010,14,14147,Espacios de Exhibición Patrimonial,Córdoba,Alta Gracia,Museo Casa Taller Gabriel Dubois,Gabriel Dubois 343,X5186NPG,,,
397,14147010,14,14147,Espacios de Exhibición Patrimonial,Córdoba,Alta Gracia,Museo Manuel De Falla,Avda. Carlos Pellegrini 1011,X5186NKN,547429 292,,
